AP Name,Ethernet MAC Address,BaseRadio MAC Address,IP Address,Controller IP,Map Location,AP Group Name,Operational Status,Admin Status,Maintenance Mode,Client Count,AP Location,AP Model,Software Version,AP Mode,POE Status,AP Serial Number,AP Uptime,Upgrade Group
WAP5643,a4:93:4c:c1:2f:33,10:bd:18:c6:08:60,fda7:6daa:70e8:4513:a693:4cff:fec1:2f33,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,5,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626R0VK,198 d 13 h 4 m 25 s, 
WAP5644,a4:93:4c:c1:2f:2e,10:bd:18:c6:08:10,fda7:6daa:70e8:4513:a693:4cff:fec1:2f2e,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,16,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626R0VC,198 d 15 h 50 m 46 s, 
WAP5645,a4:93:4c:b2:6b:5b,10:bd:18:f0:2d:e0,fda7:6daa:70e8:4513:a693:4cff:feb2:6b5b,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,16,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GL6F,198 d 10 h 46 m 46 s, 
WAP5646,a4:93:4c:b2:67:33,18:33:9d:f1:eb:30,fda7:6daa:70e8:4513:a693:4cff:feb2:6733,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,3,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GL80,198 d 21 h 35 m 48 s, 
WAP5647,f8:72:ea:60:76:9f,0c:68:03:39:e6:10,fda7:6daa:70e8:4507:fa72:eaff:fe60:769f,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,5,default location,AIR-CAP3602E-A-K9,8.5.131.0,Local,Normal,FTX1735GH0H,60 d 14 h 58 m 0 s, 
WAP5648,7c:ad:74:85:0e:c2,44:ad:d9:a0:0f:30,fda7:6daa:70e8:4507:7ead:74ff:fe85:0ec2,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1722GHFE,197 d 11 h 25 m 50 s, 
WAP5649,c0:67:af:32:2b:e6,c0:25:5c:02:1e:50,fda7:6daa:70e8:4522:c267:afff:fe32:2be6,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743GH5V,121 d 19 h 5 m 19 s, 
WAP5650,bc:16:65:6c:f8:cc,f4:1f:c2:02:b6:50,fda7:6daa:70e8:4507:be16:65ff:fe6c:f8cc,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1719R385,197 d 17 h 10 m 32 s, 
WAP5651,7c:ad:74:50:33:b2,08:cc:68:db:5c:00,fda7:6daa:70e8:4507:7ead:74ff:fe50:33b2,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,4,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1722GHFM,198 d 2 h 29 m 47 s, 
WAP5652,d8:67:d9:bc:f3:ef,10:bd:18:5f:92:20,fda7:6daa:70e8:4507:da67:d9ff:febc:f3ef,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GLFS,198 d 2 h 13 m 25 s, 
WAP5653,d8:67:d9:bc:f1:45,10:bd:18:5f:65:c0,fda7:6daa:70e8:4507:da67:d9ff:febc:f145,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626R0YE,198 d 3 h 34 m 33 s, 
WAP5654,24:e9:b3:7c:c7:75,1c:1d:86:f6:4b:b0,fda7:6daa:70e8:4507:26e9:b3ff:fe7c:c775,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.3.133.0,Local,Normal,FTX1810GHV4,82 d 19 h 11 m 45 s, 
WAP5655,a4:93:4c:c1:34:ef,10:bd:18:c6:65:40,fda7:6daa:70e8:4507:a693:4cff:fec1:34ef,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626R0Y9,198 d 2 h 23 m 37 s, 
WAP5656,a4:93:4c:c1:34:e2,10:bd:18:c6:64:60,fda7:6daa:70e8:4507:a693:4cff:fec1:34e2,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GKX3,198 d 4 h 52 m 20 s, 
WAP5657,a4:93:4c:c1:34:af,10:bd:18:c6:61:30,fda7:6daa:70e8:4507:a693:4cff:fec1:34af,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626R0Y8,198 d 5 h 22 m 14 s, 
WAP5658,a4:93:4c:c1:33:b0,10:bd:18:c6:50:60,fda7:6daa:70e8:4507:a693:4cff:fec1:33b0,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626R0UB,197 d 13 h 1 m 13 s, 
WAP5659,a4:93:4c:c1:32:5a,10:bd:18:c6:3b:60,fda7:6daa:70e8:4507:a693:4cff:fec1:325a,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,5,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GKWW,198 d 9 h 36 m 9 s, 
WAP5660,c0:8c:60:f9:a0:83,e8:ed:f3:11:81:00,fda7:6daa:70e8:4522:c28c:60ff:fef9:a083,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,30,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1743R04B,121 d 19 h 16 m 57 s, 
WAP5661,a4:93:4c:b2:68:85,10:bd:18:f0:00:60,fda7:6daa:70e8:4507:a693:4cff:feb2:6885,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GL08,197 d 16 h 25 m 56 s, 
WAP5662,a4:93:4c:b2:68:72,18:33:9d:f1:ff:30,fda7:6daa:70e8:4507:a693:4cff:feb2:6872,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GKYJ,198 d 4 h 35 m 27 s, 
WAP5663,a4:93:4c:b2:68:61,18:33:9d:f1:fe:40,fda7:6daa:70e8:4507:a693:4cff:feb2:6861,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GL07,198 d 1 h 54 m 14 s, 
WAP5664,a4:93:4c:b2:68:55,18:33:9d:f1:fd:70,fda7:6daa:70e8:4507:a693:4cff:feb2:6855,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GL09,197 d 21 h 31 m 3 s, 
WAP5665,a4:93:4c:b2:63:92,18:33:9d:f1:b1:50,fda7:6daa:70e8:4507:a693:4cff:feb2:6392,Not Associated,Unassigned,CWI-West,Not Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GL0B,198 d 1 h 28 m 11 s, 
WAP5666,a4:93:4c:b2:63:8c,18:33:9d:f1:b0:f0,fda7:6daa:70e8:4507:a693:4cff:feb2:638c,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,7,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GKYM,197 d 19 h 18 m 47 s, 
WAP5667,a4:93:4c:b2:63:66,18:33:9d:f1:ae:80,fda7:6daa:70e8:4507:a693:4cff:feb2:6366,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GL0C,197 d 20 h 31 m 26 s, 
WAP5668,70:b3:17:c3:f2:f2,70:b3:17:a4:9b:a0,fda7:6daa:70e8:4522:72b3:17ff:fec3:f2f2,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-AP3802I-B-K9,8.5.131.0,Local,Normal,FCW2247NDCG,23 d 7 h 42 m 50 s, 
WAP5669,d8:67:d9:bc:eb:b1,10:bd:18:5f:0d:a0,fda7:6daa:70e8:4507:da67:d9ff:febc:ebb1,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GKY8,197 d 20 h 41 m 12 s, 
WAP5670,a4:93:4c:c1:2f:4e,10:bd:18:c6:0a:10,fda7:6daa:70e8:4507:a693:4cff:fec1:2f4e,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GKYB,197 d 18 h 38 m 49 s, 
WAP5671,d8:67:d9:bc:f4:74,10:bd:18:5f:9a:20,fda7:6daa:70e8:4507:da67:d9ff:febc:f474,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,8,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GLE3,2 d 9 h 47 m 7 s, 
WAP5672,d8:67:d9:bc:f2:4f,10:bd:18:5f:76:c0,fda7:6daa:70e8:4507:da67:d9ff:febc:f24f,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GLDY,2 d 9 h 47 m 3 s, 
WAP5673,d8:67:d9:bc:e7:66,10:bd:18:5e:c7:90,fda7:6daa:70e8:4507:da67:d9ff:febc:e766,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626R0XA,2 d 9 h 47 m 6 s, 
WAP5674,70:b3:17:c8:29:ac,70:b3:17:cd:36:60,fda7:6daa:70e8:4522:72b3:17ff:fec8:29ac,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,3,default location,AIR-AP3802I-B-K9,8.5.131.0,Local,Normal,FCW2247NDN9,23 d 7 h 14 m 28 s, 
WAP5675,a4:93:4c:c1:37:5e,10:bd:18:c6:8c:a0,fda7:6daa:70e8:4507:a693:4cff:fec1:375e,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GLE0,2 d 9 h 47 m 9 s, 
WAP5676,a4:93:4c:b2:6b:5f,10:bd:18:f0:2e:00,fda7:6daa:70e8:4507:a693:4cff:feb2:6b5f,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GLEC,2 d 9 h 46 m 53 s, 
WAP5677,a4:93:4c:b2:6b:2e,10:bd:18:f0:2b:00,fda7:6daa:70e8:4507:a693:4cff:feb2:6b2e,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GLDW,2 d 9 h 47 m 4 s, 
WAP5678,a4:93:4c:b2:68:5c,18:33:9d:f1:fd:e0,fda7:6daa:70e8:4507:a693:4cff:feb2:685c,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GLDZ,2 d 9 h 47 m 5 s, 
WAP5679,d8:67:d9:bc:f0:7b,10:bd:18:5f:58:e0,fda7:6daa:70e8:4507:da67:d9ff:febc:f07b,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626R0RP,2 d 9 h 46 m 49 s, 
WAP5680,d8:67:d9:bc:ed:66,10:bd:18:5f:29:00,fda7:6daa:70e8:4507:da67:d9ff:febc:ed66,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,1,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626R0RX,2 d 9 h 47 m 5 s, 
WAP5681,d8:67:d9:bc:eb:ff,10:bd:18:5f:12:80,fda7:6daa:70e8:4507:da67:d9ff:febc:ebff,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626GKXC,2 d 9 h 47 m 9 s, 
WAP5682,d8:67:d9:bc:eb:f1,10:bd:18:5f:11:90,fda7:6daa:70e8:4507:da67:d9ff:febc:ebf1,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,4,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626R0X8,2 d 9 h 47 m 7 s, 
WAP5683,d8:67:d9:bc:e7:a6,10:bd:18:5e:cb:a0,fda7:6daa:70e8:4507:da67:d9ff:febc:e7a6,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,9,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626R0UA,2 d 9 h 47 m 5 s, 
WAP5684,d8:67:d9:bc:e7:8e,10:bd:18:5e:ca:20,fda7:6daa:70e8:4507:da67:d9ff:febc:e78e,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,11,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626R0WW,2 d 9 h 47 m 6 s, 
WAP5685,70:b3:17:c8:29:8a,70:b3:17:cd:34:40,fda7:6daa:70e8:4522:72b3:17ff:fec8:298a,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-AP3802I-B-K9,8.5.131.0,Local,Normal,FCW2247NDNH,8 m 4 s, 
WAP5686,a4:93:4c:c1:34:4c,10:bd:18:c6:5a:40,fda7:6daa:70e8:4507:a693:4cff:fec1:344c,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,3,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626R0RN,2 d 9 h 47 m 8 s, 
WAP5687,a4:93:4c:c1:34:46,10:bd:18:c6:59:d0,fda7:6daa:70e8:4507:a693:4cff:fec1:3446,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,22,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626R0RJ,2 d 9 h 47 m 13 s, 
WAP5688,a4:93:4c:c1:34:34,10:bd:18:c6:58:a0,fda7:6daa:70e8:4507:a693:4cff:fec1:3434,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,8,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626R0RL,2 d 9 h 47 m 8 s, 
WAP5689,a4:93:4c:c1:34:1b,10:bd:18:c6:57:10,fda7:6daa:70e8:4507:a693:4cff:fec1:341b,Not Associated,Unassigned,CWI-West,Not Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1626R0RQ,2 d 9 h 46 m 57 s, 
WAP5690,f8:72:ea:cf:ff:96,0c:68:03:85:35:c0,fda7:6daa:70e8:4509:fa72:eaff:fecf:ff96,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3602I-A-K9,8.5.131.0,Local,Normal,FTX1729R2XY,198 d 4 h 39 m 58 s, 
WAP5691,70:e4:22:be:aa:24,70:e4:22:b8:a6:60,fda7:6daa:70e8:4509:72e4:22ff:febe:aa24,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,15,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FCW1942N8LM,131 d 3 h 48 m 1 s, 
WAP5692,7c:0e:ce:a7:f2:7c,7c:0e:ce:b0:55:00,fda7:6daa:70e8:4509:7e0e:ceff:fea7:f27c,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1831712L,198 d 18 h 24 m 41 s, 
WAP5693,7c:0e:ce:88:27:c4,7c:0e:ce:ae:87:a0,fda7:6daa:70e8:4509:7e0e:ceff:fe88:27c4,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,23,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1831710U,198 d 14 h 50 m 21 s, 
WAP5694,58:f3:9c:d8:a9:3c,58:f3:9c:e8:4f:e0,fda7:6daa:70e8:4509:5af3:9cff:fed8:a93c,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182978M8,198 d 7 h 50 m 57 s, 
WAP5695,70:b3:17:c7:e7:02,70:b3:17:b9:c0:c0,fda7:6daa:70e8:4522:72b3:17ff:fec7:e702,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,13,default location,AIR-AP3802I-B-K9,8.5.131.0,Local,Normal,FCW2247NDF4,23 d 7 h 9 m 41 s, 
WAP5696,58:f3:9c:d8:a8:58,58:f3:9c:e8:4c:50,fda7:6daa:70e8:4509:5af3:9cff:fed8:a858,172.16.108.161,Unassigned,CWI-East,Registered,ENABLE,No,8,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1829R621,198 d 13 h 25 m 35 s, 
WAP5697,58:f3:9c:c2:38:78,58:f3:9c:e8:c9:20,fda7:6daa:70e8:4509:5af3:9cff:fec2:3878,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182978M9,198 d 14 h 7 m 49 s, 
WAP5698,1c:6a:7a:61:3e:78,1c:6a:7a:61:63:70,fda7:6daa:70e8:4509:1e6a:7aff:fe61:3e78,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,2,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R15Z,198 d 13 h 14 m 59 s, 
WAP5699,1c:6a:7a:58:58:cc,1c:6a:7a:5a:87:00,fda7:6daa:70e8:4509:1e6a:7aff:fe58:58cc,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,4,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R17Q,198 d 13 h 14 m 27 s, 
WAP5700,1c:6a:7a:25:21:30,1c:6a:7a:33:71:d0,fda7:6daa:70e8:4509:1e6a:7aff:fe25:2130,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,3,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R17M,198 d 10 h 49 m 40 s, 
WAP5701,b8:38:61:ca:9c:44,1c:6a:7a:1e:48:00,fda7:6daa:70e8:4509:ba38:61ff:feca:9c44,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,3,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R17F,198 d 10 h 38 m 56 s, 
WAP5702,b8:38:61:ca:9b:e8,1c:6a:7a:1e:46:90,fda7:6daa:70e8:4509:ba38:61ff:feca:9be8,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,4,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771N6,198 d 11 h 14 m 32 s, 
WAP5703,b8:38:61:ca:99:04,f8:c2:88:fc:a8:90,fda7:6daa:70e8:4509:ba38:61ff:feca:9904,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3702I-A-K9,8.3.133.0,Local,Normal,FTX1827R19E,256 d 20 h 50 m 37 s, 
WAP5704,b8:38:61:ca:98:b4,f8:c2:88:fc:a7:50,fda7:6daa:70e8:4509:ba38:61ff:feca:98b4,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,3,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R174,198 d 15 h 43 m 23 s, 
WAP5705,b8:38:61:ca:94:08,f8:c2:88:fc:95:00,fda7:6daa:70e8:4509:ba38:61ff:feca:9408,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R15J,198 d 11 h 17 m 42 s, 
WAP5706,70:b3:17:c1:c4:ec,70:b3:17:d7:40:a0,fda7:6daa:70e8:4522:72b3:17ff:fec1:c4ec,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,5,default location,AIR-AP3802I-B-K9,8.5.131.0,Local,Normal,FCW2247NDEY,23 d 7 h 6 m 8 s, 
WAP5707,f4:0f:1b:ae:56:d8,f4:0f:1b:b9:c2:f0,10.253.40.105,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,4,default location,AIR-CAP3702I-A-K9,8.2.130.0,Local,Normal,FTX182771NS,61 d 21 h 27 m 41 s, 
WAP5708,f4:0f:1b:a2:58:28,f4:0f:1b:b8:6a:50,fda7:6daa:70e8:4509:f60f:1bff:fea2:5828,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,10,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771PK,198 d 0 h 56 m 49 s, 
WAP5709,f4:0f:1b:a2:56:c0,f4:0f:1b:a4:50:c0,fda7:6daa:70e8:4509:f60f:1bff:fea2:56c0,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,4,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771PL,198 d 12 h 36 m 31 s, 
WAP5710,f4:0f:1b:9c:d2:3c,f4:0f:1b:b5:02:f0,fda7:6daa:70e8:4509:f60f:1bff:fe9c:d23c,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,8,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771NZ,198 d 3 h 13 m 14 s, 
WAP5711,1c:6a:7a:25:1e:58,1c:6a:7a:33:66:50,fda7:6daa:70e8:4509:1e6a:7aff:fe25:1e58,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,2,default location,AIR-CAP3702I-A-K9,8.3.133.0,Local,Normal,FTX1827R18S,181 d 9 h 58 m 9 s, 
WAP5712,1c:6a:7a:5a:71:b0,1c:6a:7a:5b:2f:40,fda7:6daa:70e8:4509:1e6a:7aff:fe5a:71b0,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R14S,107 d 21 h 8 m 58 s, 
WAP5713,1c:6a:7a:5a:6e:24,1c:6a:7a:5b:20:f0,fda7:6daa:70e8:4509:1e6a:7aff:fe5a:6e24,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,3,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R179,108 d 2 h 47 m 41 s, 
WAP5714,1c:6a:7a:58:59:fc,1c:6a:7a:5a:8b:f0,fda7:6daa:70e8:4509:1e6a:7aff:fe58:59fc,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,7,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R18P,107 d 22 h 50 m 42 s, 
WAP5715,1c:6a:7a:58:59:68,1c:6a:7a:5a:89:b0,fda7:6daa:70e8:4509:1e6a:7aff:fe58:5968,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R17V,108 d 1 h 47 m 50 s, 
WAP5716,1c:6a:7a:25:22:9c,1c:6a:7a:33:77:30,fda7:6daa:70e8:4509:1e6a:7aff:fe25:229c,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,3,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R19W,108 d 2 h 38 m 36 s, 
WAP5717,70:b3:17:c1:c4:e0,70:b3:17:d7:3f:e0,fda7:6daa:70e8:4522:72b3:17ff:fec1:c4e0,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,4,default location,AIR-AP3802I-B-K9,8.5.131.0,Local,Normal,FCW2247NDFB,23 d 7 h 2 m 11 s, 
WAP5718,b8:38:61:ca:9b:90,1c:6a:7a:1e:45:10,fda7:6daa:70e8:4509:ba38:61ff:feca:9b90,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,18,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R18T,108 d 0 h 5 m 45 s, 
WAP5719,b8:38:61:ca:99:7c,1c:6a:7a:1e:3d:50,fda7:6daa:70e8:4509:ba38:61ff:feca:997c,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,11,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX1827R19T,107 d 23 h 18 m 46 s, 
WAP5720,88:f0:31:6c:6c:ec,f4:0f:1b:a2:7f:30,fda7:6daa:70e8:4509:8af0:31ff:fe6c:6cec,172.16.108.162,Unassigned,CWI-East,Registered,ENABLE,No,22,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771QP,108 d 1 h 19 m 31 s, 
WAP5721,f4:0f:1b:ae:57:8c,f4:0f:1b:b9:c5:b0,fda7:6daa:70e8:4509:f60f:1bff:feae:578c,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771MZ,108 d 1 h 17 m 11 s, 
WAP5722,f4:0f:1b:ae:57:00,f4:0f:1b:b9:c3:60,fda7:6daa:70e8:4509:f60f:1bff:feae:5700,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771MS,107 d 22 h 23 m 38 s, 
WAP5723,f4:0f:1b:ae:55:54,f4:0f:1b:b9:bc:e0,fda7:6daa:70e8:4509:f60f:1bff:feae:5554,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,1,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771P7,108 d 1 h 3 m 49 s, 
WAP5724,f4:0f:1b:ae:53:58,f4:0f:1b:b9:b4:f0,fda7:6daa:70e8:4509:f60f:1bff:feae:5358,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,4,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771QZ,108 d 2 h 14 m 1 s, 
WAP5725,f4:0f:1b:a3:cc:5c,f4:0f:1b:a6:9a:90,fda7:6daa:70e8:4509:f60f:1bff:fea3:cc5c,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,7,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771KH,108 d 1 h 43 m 51 s, 
WAP5726,f4:0f:1b:a2:57:d0,f4:0f:1b:a4:54:f0,fda7:6daa:70e8:4509:f60f:1bff:fea2:57d0,172.16.108.162,Unassigned,CWI-Dorm,Registered,ENABLE,No,0,default location,AIR-CAP3702I-A-K9,8.5.131.0,Local,Normal,FTX182771QW,107 d 23 h 27 m 24 s, 
